,price
2022-07-18,59.09256428706453
2022-07-19,58.5331594739652
2022-07-20,59.54385813038917
2022-07-21,64.15033591623029
2022-07-22,64.44943819862772
2022-07-23,66.63666842749836
2022-07-24,59.516364603395836
2022-07-25,59.26826075537404
2022-07-26,56.62574797289949
2022-07-27,52.855676391611
2022-07-28,50.13318504775348
2022-07-29,49.149935796933605
2022-07-30,51.57940051098403
2022-07-31,47.82264384498055
2022-08-01,47.87129039004066
2022-08-02,46.617537637649505
2022-08-03,45.76154426190483
2022-08-04,48.24440125919595
2022-08-05,49.70576859142846
2022-08-06,53.41197763028832
2022-08-07,52.87412195994969
2022-08-08,50.909573556622014
2022-08-09,50.24476030464346
2022-08-10,50.855838025336276
2022-08-11,51.29400773075958
2022-08-12,48.37775377303943
2022-08-13,48.58992514359543
2022-08-14,49.14152491186536
2022-08-15,56.14994672640944
2022-08-16,64.49593319130975
2022-08-17,60.410380397309716
2022-08-18,59.35048756520379
2022-08-19,54.8364373426938
2022-08-20,52.84748090064273
2022-08-21,53.72612386419592
2022-08-22,57.25892142760441
2022-08-23,54.81545253950867
2022-08-24,52.81317093705232
2022-08-25,46.89890182179459
2022-08-26,46.328968380814075
2022-08-27,43.74341975534881
2022-08-28,42.39794839990907
2022-08-29,40.3901652616701
2022-08-30,40.14319183674855
2022-08-31,36.53395171871347
2022-09-01,33.22080398980809
2022-09-02,38.07290823174698
2022-09-03,34.53535000458304
2022-09-04,32.133502165390674
2022-09-05,35.83626904806751
2022-09-06,43.631742783989004
2022-09-07,39.0877703608478
2022-09-08,38.091298601228
2022-09-09,38.76740910995421
2022-09-10,42.49280141593195
2022-09-11,39.85629869898153
2022-09-12,39.256085206305045
2022-09-13,40.88484549266539
2022-09-14,41.84769562632886
2022-09-15,40.973559032758686
2022-09-16,40.64640175892287
2022-09-17,37.7502069155798
2022-09-18,37.182092763387466
2022-09-19,36.62657020566512
2022-09-20,37.0522372804178
2022-09-21,35.941566124897314
2022-09-22,36.84303358133954
2022-09-23,38.88152485183271
2022-09-24,39.19568972837711
2022-09-25,39.90264617541148
2022-09-26,39.98301927087621
2022-09-27,39.949801764991065
2022-09-28,38.41644433955496
2022-09-29,39.059814068594406
2022-09-30,38.82454392631068
2022-10-01,43.354428122083824
2022-10-02,48.2366585422745
2022-10-03,49.467616805360706
2022-10-04,47.42990688983673
2022-10-05,44.556289480879634
2022-10-06,47.715285901133015
2022-10-07,48.42647977322267
2022-10-08,49.64331912751379
2022-10-09,45.141960808636874
2022-10-10,47.88094626236783
2022-10-11,49.11654271207278
2022-10-12,46.21658618668972
2022-10-13,44.933260528706654
2022-10-14,45.54118458491699
2022-10-15,45.63074018532994
2022-10-16,44.890825014308966
2022-10-17,44.60603974809969
2022-10-18,43.97613294290616
2022-10-19,44.29839532094155
2022-10-20,47.86390283226894
2022-10-21,40.879943665458335
2022-10-22,40.072650372042986
2022-10-23,40.419765086340625
2022-10-24,41.02710421893592
2022-10-25,40.1862557618746
2022-10-26,36.54199802597433
2022-10-27,37.29112207817206
2022-10-28,40.88224103098609
2022-10-29,37.02296255017449
2022-10-30,39.13964060087516
2022-10-31,38.37632234345375
2022-11-01,38.2184770880362
2022-11-02,36.11023599413726
2022-11-03,35.39486012242999
2022-11-04,37.91752221727655
2022-11-05,39.22344249399475
2022-11-06,43.09022236995134
2022-11-07,46.454326882357435
2022-11-08,47.66923827507558
2022-11-09,52.33985013200494
2022-11-10,53.79653242802842
2022-11-11,56.21883203186807
2022-11-12,55.24903297798199
2022-11-13,55.39965585107045
2022-11-14,53.340928257998286
2022-11-15,56.27679210101172
2022-11-16,52.570214687143626
2022-11-17,55.013556394234385
2022-11-18,54.38360076803583
2022-11-19,57.834697502918985
2022-11-20,60.37309448089292
2022-11-21,66.76414799553424
2022-11-22,70.0069318177363
2022-11-23,64.0258775513881
2022-11-24,63.702354837186725
2022-11-25,59.80818915025109
2022-11-26,57.979588592572064
2022-11-27,62.89095176245405
2022-11-28,65.36728247884905
2022-11-29,62.83914673039471
2022-11-30,59.37286341771527
2022-12-01,59.43486617276783
2022-12-02,55.67107092469896
2022-12-03,53.47646676116251
2022-12-04,54.36054786817959
2022-12-05,57.77830464283744
2022-12-06,59.81322039434996
2022-12-07,52.70763071074506
2022-12-08,53.83058086343351
2022-12-09,53.99429793005306
2022-12-10,55.14809200667544
2022-12-11,60.103975153728385
2022-12-12,52.749977279559324
2022-12-13,50.47770439473494
2022-12-14,52.12184486400646
2022-12-15,47.77055920268422
2022-12-16,52.36146961591618
2022-12-17,53.56699200461029
2022-12-18,56.01939005555252
2022-12-19,54.21303940426016
2022-12-20,56.62442174709492
2022-12-21,60.05245609835765
2022-12-22,60.816636999433996
2022-12-23,61.530348149710576
2022-12-24,62.3712932468471
2022-12-25,59.51259218494642
2022-12-26,58.97362202458255
2022-12-27,58.44835758604386
2022-12-28,59.60236689863157
2022-12-29,62.8353183616996
2022-12-30,59.10637737910533
2022-12-31,58.63036224328285
2023-01-01,63.381193367577396
2023-01-02,60.50996987985348
2023-01-03,57.74174544095268
2023-01-04,58.35075552244141
2023-01-05,60.984030477277344
2023-01-06,60.97200156476935
2023-01-07,65.3740357961163
2023-01-08,68.74759842110306
2023-01-09,72.04588682843105
2023-01-10,74.26293844360593
2023-01-11,84.22443534049991
2023-01-12,82.91516752029146
2023-01-13,74.44112037100538
2023-01-14,82.86386893552218
2023-01-15,80.27258144316178
2023-01-16,80.67777799230824
2023-01-17,86.41888379255558
2023-01-18,78.49114817539862
2023-01-19,72.32739442106926
2023-01-20,65.4737394846295
2023-01-21,62.10721663396184
2023-01-22,63.62357227363302
2023-01-23,65.39406118113867
2023-01-24,66.32522501563308
2023-01-25,61.454343712231285
2023-01-26,53.38251213448159
2023-01-27,53.55834307221593
2023-01-28,52.18950035778156
2023-01-29,53.45474418509727
2023-01-30,55.471322358784825
2023-01-31,55.8485599959742
2023-02-01,58.103185728265295
2023-02-02,58.795774329241226
2023-02-03,60.43038643473913
2023-02-04,58.11730857580301
2023-02-05,57.49686021424538
2023-02-06,58.05363918429101
2023-02-07,60.59515160571388
2023-02-08,59.23084312877127
2023-02-09,60.862914687542826
2023-02-10,59.94245836156089
2023-02-11,59.51781059259813
2023-02-12,62.1480525018574
2023-02-13,55.564770366196115
2023-02-14,50.81095813876717
2023-02-15,46.22816848923777
2023-02-16,39.75373634094868
2023-02-17,37.65564711177166
2023-02-18,39.265283642071935
2023-02-19,38.615971275259156
2023-02-20,38.993677282096066
2023-02-21,41.2872822929263
2023-02-22,44.53365945978744
2023-02-23,44.309819586825284
2023-02-24,47.57259790700197
2023-02-25,47.796073473808335
2023-02-26,45.67815495134628
2023-02-27,44.150818709828464
2023-02-28,40.6872711257069
2023-03-01,38.487815600733335
2023-03-02,37.676702313848295
2023-03-03,39.304377205910434
2023-03-04,43.21811441465699
2023-03-05,39.4849702498379
2023-03-06,40.44687618631989
2023-03-07,38.20682247498332
2023-03-08,39.22870363861542
2023-03-09,38.91884653023607
2023-03-10,35.28023382343469
2023-03-11,37.4468576019505
2023-03-12,36.1251173874574
2023-03-13,35.05426203699362
2023-03-14,33.049177447655296
2023-03-15,31.79921299515211
2023-03-16,32.530043947144556
2023-03-17,32.17325442609883
2023-03-18,32.71371593308671
2023-03-19,33.32562438320411
2023-03-20,35.740774635236264
2023-03-21,34.98698200135445
2023-03-22,32.29375724112955
2023-03-23,34.44905750635962
2023-03-24,33.75561076065679
2023-03-25,35.804470216689374
2023-03-26,36.57768556481879
2023-03-27,36.29031289658033
2023-03-28,36.93847896169299
2023-03-29,40.97355732712685
2023-03-30,47.0277764441856
2023-03-31,47.235302124186084
2023-04-01,47.599180013225556
2023-04-02,50.361148466710915
2023-04-03,47.92976293402073
2023-04-04,48.79667158011955
2023-04-05,48.688399987816666
2023-04-06,49.46519262919524
2023-04-07,47.26972922686908
2023-04-08,43.220174138995716
2023-04-09,37.8786018172026
2023-04-10,34.86473059396549
2023-04-11,33.860886330575376
2023-04-12,33.29913120821048
2023-04-13,36.90027081256546
2023-04-14,39.68438325137756
2023-04-15,37.418241356619646
2023-04-16,38.14378513254618
2023-04-17,37.28863211696184
2023-04-18,36.69232423627369
2023-04-19,37.02637895271257
2023-04-20,38.23487557133491
2023-04-21,37.50185468556079
2023-04-22,39.66783140481374
2023-04-23,37.116319711410206
2023-04-24,37.099156934648775
2023-04-25,42.54879502626739
2023-04-26,43.23341343140809
2023-04-27,46.638512625809916
2023-04-28,46.85966491257338
2023-04-29,48.28768155532952
2023-04-30,48.098510635014726
2023-05-01,47.6254626213715
2023-05-02,45.65278343967919
2023-05-03,46.716302587032985
2023-05-04,44.584012934964186
2023-05-05,46.23782305031299
2023-05-06,49.04133628511314
2023-05-07,50.05138544915706
2023-05-08,49.246512219354116
2023-05-09,50.413145611612855
2023-05-10,49.53980958289625
2023-05-11,52.03763931572399
2023-05-12,46.882373904540266
2023-05-13,45.80911197654035
2023-05-14,41.12336999201468
2023-05-15,37.152570392211764
2023-05-16,40.61094881133972
2023-05-17,42.949281075060966
2023-05-18,41.17537888165362
2023-05-19,37.852528727911384
2023-05-20,31.459702768040483
2023-05-21,29.95063025837822
2023-05-22,34.2932629658008
2023-05-23,35.398243722115055
2023-05-24,34.30519117109018
2023-05-25,35.154547867937715
2023-05-26,32.2868133957927
2023-05-27,31.667677701998798
2023-05-28,31.8102798486384
2023-05-29,31.63866505680796
2023-05-30,32.96828665103702
2023-05-31,33.577125652602625
2023-06-01,34.77261886719777
2023-06-02,33.45584175350645
2023-06-03,35.12193636953238
2023-06-04,38.47127057705689
2023-06-05,36.12799879841715
2023-06-06,34.27831311698687
2023-06-07,36.94628812686531
2023-06-08,36.48944522812435
2023-06-09,39.29012594409175
2023-06-10,38.22069149464893
2023-06-11,41.3155151077623
2023-06-12,41.61459122810132
2023-06-13,42.154709993420106
2023-06-14,45.786375517322156
2023-06-15,44.73095225612231
2023-06-16,42.4872769292972
2023-06-17,41.38777355708657
2023-06-18,42.37546186917171
2023-06-19,38.91227406316315
2023-06-20,40.456096903902804
2023-06-21,39.236366226043096
2023-06-22,41.725781823972966
2023-06-23,36.25784930435292
2023-06-24,34.13135551776202
2023-06-25,30.931010657107567
2023-06-26,29.285050277117534
2023-06-27,29.676829395341368
2023-06-28,29.369792726428418
2023-06-29,28.952261378934125
2023-06-30,28.68349572863294
2023-07-01,28.971234989207744
2023-07-02,27.433508360026092
2023-07-03,28.537776953844897
2023-07-04,29.57881579471676
2023-07-05,30.186067961878898
2023-07-06,31.076045395829492
2023-07-07,31.554187444191566
2023-07-08,35.150601553066224
2023-07-09,34.91455993396194
2023-07-10,34.32082457743628
2023-07-11,32.938254443208685
2023-07-12,31.083773688420273
2023-07-13,28.912789589974246
2023-07-14,27.391257076176533
2023-07-15,27.258444553456364
2023-07-16,27.723510207009973
2023-07-17,27.7762859969579
2023-07-18,26.6476770306943
2023-07-19,27.98609411840761
2023-07-20,29.155309925565486
2023-07-21,28.87401632374069
2023-07-22,27.86511053798202
2023-07-23,28.690674080318097
2023-07-24,28.961039171331542
2023-07-25,26.790079501790824
2023-07-26,26.657109102056292
2023-07-27,27.008084752116783
2023-07-28,25.720711897858745
2023-07-29,25.97510675093348
2023-07-30,24.018939010165273
2023-07-31,26.03598444512925
2023-08-01,28.098299634742784
2023-08-02,27.64639798083396
2023-08-03,28.164833125842087
2023-08-04,24.730457197083325
2023-08-05,22.71086551637859
2023-08-06,22.28015076976448
2023-08-07,21.019336593908235
2023-08-08,21.883276749148532
2023-08-09,24.424271531434545
2023-08-10,22.52123243014562
2023-08-11,21.372451795151218
2023-08-12,21.641641670156474
2023-08-13,23.563796525264028
2023-08-14,21.808307289048315
2023-08-15,22.122577687641986
2023-08-16,24.362168713678567
2023-08-17,21.86045749713251
2023-08-18,20.033664628034536
2023-08-19,19.491814231913366
2023-08-20,18.93495273638813
2023-08-21,19.770869981516405
2023-08-22,20.022324811438462
2023-08-23,18.198473602879773
2023-08-24,18.79807107516761
2023-08-25,18.19909343437359
2023-08-26,19.491073053662454
2023-08-27,18.760942622876694
2023-08-28,18.100077259163484
2023-08-29,18.629169432975047
2023-08-30,19.401067761259853
2023-08-31,19.87260533677975
2023-09-01,18.130057647984327
2023-09-02,18.746564508446518
2023-09-03,17.70027122784264
2023-09-04,17.926075033513495
2023-09-05,16.60125391840413
2023-09-06,17.0428117079031
2023-09-07,16.301352936010304
2023-09-08,15.164507586743742
2023-09-09,15.813342627543575
2023-09-10,16.013860639215594
2023-09-11,15.484988002794104
2023-09-12,16.747294573231006
2023-09-13,16.287295077802263
2023-09-14,16.301985508421346
2023-09-15,16.52256763382403
2023-09-16,15.971723377623976
2023-09-17,16.374272496018463
2023-09-18,15.895943047591695
2023-09-19,15.531958193171347
2023-09-20,16.699034188669177
2023-09-21,15.67202190269257
2023-09-22,13.602074240433225
2023-09-23,15.363440127122626
2023-09-24,18.406856095048045
2023-09-25,17.746361359784483
2023-09-26,15.94427562106229
2023-09-27,15.602183835963867
2023-09-28,15.351402590513743
2023-09-29,15.183758142915039
2023-09-30,14.298104913217271
2023-10-01,14.773116087200094
2023-10-02,15.18998492095038
2023-10-03,13.995796443745586
2023-10-04,14.600268489213963
2023-10-05,16.353336030347634
2023-10-06,16.534994180499478
2023-10-07,16.226893633746084
2023-10-08,16.090545315332005
2023-10-09,16.611681191420217
2023-10-10,15.101909675872951
2023-10-11,15.25005721911442
2023-10-12,14.9238224979893
2023-10-13,16.46658526996209
2023-10-14,16.26611333007883
2023-10-15,17.762533408307597
2023-10-16,16.550786567353345
2023-10-17,17.125754962314403
2023-10-18,17.413507928635553
2023-10-19,16.608332071993676
2023-10-20,16.760298943733723
2023-10-21,17.86262731988212
2023-10-22,17.511841436183467
2023-10-23,15.980488453465135
2023-10-24,15.949301790447718
2023-10-25,15.190564679061227
2023-10-26,14.888488777990593
2023-10-27,14.811135502943928
2023-10-28,13.51711159287296
2023-10-29,12.186359117004955
2023-10-30,12.571967614412213
2023-10-31,12.208601677409508
2023-11-01,10.614807214140482
2023-11-02,11.254449730275999
2023-11-03,11.423623676981077
2023-11-04,10.986899996363606
2023-11-05,10.209413156222547
2023-11-06,10.726048877940656
2023-11-07,10.930849279324011
2023-11-08,12.41040688839266
2023-11-09,12.784004061786918
2023-11-10,13.045494134207852
2023-11-11,12.918261270518649
2023-11-12,13.480657641421676
2023-11-13,13.946507140763241
2023-11-14,14.923665004782688
2023-11-15,14.456881745250183
2023-11-16,14.10656824779897
2023-11-17,13.73566064050081
2023-11-18,14.323130421538128
2023-11-19,15.554526846242902
2023-11-20,15.104803227063583
2023-11-21,14.748574974990058
2023-11-22,14.987503523184747
2023-11-23,14.77943231871234
2023-11-24,15.53616708856591
2023-11-25,13.665397076338834
2023-11-26,12.859747823557354
2023-11-27,12.279567883014547
2023-11-28,10.776501482282946
2023-11-29,10.035193742142322
2023-11-30,9.49385020332697
2023-12-01,9.377535321939705
2023-12-02,9.942000448196007
2023-12-03,9.79389479536574
2023-12-04,9.261935853591233
2023-12-05,9.224100883714371
2023-12-06,9.744403787530842
2023-12-07,9.206729903042232
2023-12-08,8.731126482153442
2023-12-09,9.005055765075186
2023-12-10,8.889579777056417
2023-12-11,9.193968285372927
2023-12-12,9.179429133093862
2023-12-13,9.519824245002363
2023-12-14,8.98541693074947
2023-12-15,8.971677444511773
2023-12-16,8.864484962195277
2023-12-17,8.301693388660945
2023-12-18,7.5672702407637376
2023-12-19,7.899566069487313
2023-12-20,7.740095258095869
2023-12-21,7.321117088693545
2023-12-22,7.274889804320614
2023-12-23,7.717726899937921
2023-12-24,6.756798402562536
2023-12-25,6.0457757676318895
2023-12-26,5.672494408723653
2023-12-27,6.172685138822411
2023-12-28,6.277482793629987
2023-12-29,6.535194499994821
2023-12-30,6.129938207420188
2023-12-31,5.736850080387823
2024-01-01,5.88505692667168
2024-01-02,5.898692926446581
2024-01-03,6.068015305751867
2024-01-04,6.001510634130101
2024-01-05,6.085938908817128
2024-01-06,6.132409045285897
2024-01-07,6.386053971198486
2024-01-08,6.672721411686118
2024-01-09,6.0905468132472915
2024-01-10,5.274972164316518
2024-01-11,5.691458496686782
2024-01-12,6.112945430046305
2024-01-13,5.7449640185746516
2024-01-14,5.151834340202545
2024-01-15,5.1821159587643875
2024-01-16,5.440377728095784
2024-01-17,6.016225906080928
2024-01-18,6.219700925278386
2024-01-19,6.089420505662505
2024-01-20,5.799596502456604
2024-01-21,5.798485104950052
2024-01-22,5.702330923472784
2024-01-23,5.396743942131488
2024-01-24,6.061284654975772
2024-01-25,6.859690925063043
2024-01-26,7.435899167398921
2024-01-27,7.018956977465813
2024-01-28,7.366317327773938
2024-01-29,7.630487849919931
2024-01-30,7.811583419000819
2024-01-31,8.349001014021622
2024-02-01,8.661499732268375
2024-02-02,9.014049570506371
2024-02-03,9.329851747055946
2024-02-04,9.497827889175733
2024-02-05,8.625067278389281
2024-02-06,8.664621897038687
2024-02-07,8.405323997909882
2024-02-08,7.834453257642
2024-02-09,8.652019548385788
2024-02-10,9.68528672486036
2024-02-11,10.628107815109916
2024-02-12,10.794955969734854
2024-02-13,11.593572410925693
2024-02-14,11.592268948851286
2024-02-15,11.707949243461382
2024-02-16,11.03651005890698
2024-02-17,11.282686527820445
2024-02-18,11.30995889307988
2024-02-19,10.545295959003836
2024-02-20,10.504461838324543
2024-02-21,10.45135000068954
2024-02-22,11.488666643151594
2024-02-23,12.16268317547505
2024-02-24,12.16054076930861
2024-02-25,12.31191223012489
2024-02-26,12.330667452976508
2024-02-27,12.188354523601031
2024-02-28,11.496120158776819
2024-02-29,11.387036811209262
2024-03-01,10.934852158798579
2024-03-02,10.19627905341285
2024-03-03,10.502128019387555
2024-03-04,10.718982644203704
2024-03-05,9.72987532144101
2024-03-06,9.64476183504807
2024-03-07,10.16065628409378
2024-03-08,10.782919253715383
2024-03-09,11.434276053845124
2024-03-10,11.450480598354146
